filename,width,height,class,xmin,ymin,xmax,ymax
734.png,200,200,rect,122,7,23,165
735.png,200,200,rect,45,117,128,66
736.png,200,200,rect,98,109,168,126
737.png,200,200,rect,27,50,95,102
738.png,200,200,rect,67,91,119,130
739.png,200,200,rect,80,100,169,141
740.png,200,200,rect,20,147,184,94
741.png,200,200,rect,121,38,105,195
742.png,200,200,rect,129,87,107,188
743.png,200,200,rect,51,20,36,125
744.png,200,200,rect,132,118,165,133
745.png,200,200,rect,43,14,65,73
746.png,200,200,rect,21,143,155,45
747.png,200,200,rect,14,110,120,53
748.png,200,200,rect,146,165,192,161
749.png,200,200,rect,37,28,29,58
750.png,200,200,rect,163,68,91,173
751.png,200,200,rect,87,119,148,133
752.png,200,200,rect,33,119,152,72
753.png,200,200,rect,124,102,169,135
754.png,200,200,rect,2,175,181,12
755.png,200,200,rect,16,69,141,78
756.png,200,200,rect,127,141,175,193
757.png,200,200,rect,21,179,193,29
758.png,200,200,rect,5,105,161,37
759.png,200,200,rect,13,134,138,67
760.png,200,200,rect,30,34,56,58
761.png,200,200,rect,153,105,151,174
762.png,200,200,rect,46,96,111,62
763.png,200,200,rect,122,62,132,179
764.png,200,200,rect,73,74,100,135
765.png,200,200,rect,0,47,92,3
766.png,200,200,rect,103,46,53,160
767.png,200,200,rect,7,164,198,56
768.png,200,200,rect,48,121,151,112
769.png,200,200,rect,126,5,28,194
770.png,200,200,rect,120,38,44,123
771.png,200,200,rect,110,51,128,126
772.png,200,200,rect,73,98,121,147
773.png,200,200,rect,21,172,184,44
774.png,200,200,rect,51,34,103,123
775.png,200,200,rect,4,93,139,56
776.png,200,200,rect,130,38,91,171
777.png,200,200,rect,43,79,122,84
778.png,200,200,rect,109,60,100,178
779.png,200,200,rect,132,104,175,144
780.png,200,200,rect,119,147,164,167
781.png,200,200,rect,41,122,179,70
782.png,200,200,rect,142,22,59,173
783.png,200,200,rect,17,113,191,95
784.png,200,200,rect,121,88,165,145
785.png,200,200,rect,115,10,27,147
786.png,200,200,rect,123,96,167,187
787.png,200,200,rect,36,128,192,112
788.png,200,200,rect,62,17,86,105
789.png,200,200,rect,110,2,46,143
790.png,200,200,rect,180,121,132,196
791.png,200,200,rect,50,11,89,98
792.png,200,200,rect,73,5,84,96
793.png,200,200,rect,18,130,178,39
794.png,200,200,rect,149,21,30,182
795.png,200,200,rect,53,35,75,123
796.png,200,200,rect,98,139,170,109
797.png,200,200,rect,73,27,73,113
798.png,200,200,rect,115,17,95,124
799.png,200,200,rect,58,22,26,137
800.png,200,200,rect,102,88,158,174
801.png,200,200,rect,63,11,47,116
802.png,200,200,rect,23,50,126,42
803.png,200,200,rect,11,16,71,89
804.png,200,200,rect,125,79,116,154
805.png,200,200,rect,8,4,31,32
806.png,200,200,rect,9,101,163,28
807.png,200,200,rect,91,67,73,150
808.png,200,200,rect,88,51,87,110
809.png,200,200,rect,64,34,63,140
810.png,200,200,rect,121,130,145,163
811.png,200,200,rect,186,3,79,190
812.png,200,200,rect,42,43,50,82
813.png,200,200,rect,114,55,131,135
814.png,200,200,rect,75,164,192,144
815.png,200,200,rect,100,116,140,131
816.png,200,200,rect,91,27,57,161
817.png,200,200,rect,56,78,83,79
818.png,200,200,rect,99,109,157,132
819.png,200,200,rect,127,12,75,151
820.png,200,200,rect,67,42,86,104
821.png,200,200,rect,46,23,39,54
822.png,200,200,rect,168,100,134,184
823.png,200,200,rect,58,8,37,91
824.png,200,200,rect,92,98,155,129
825.png,200,200,rect,127,41,83,134
826.png,200,200,rect,77,127,151,143
827.png,200,200,rect,95,6,77,174
828.png,200,200,rect,85,148,180,120
829.png,200,200,rect,111,67,82,174
830.png,200,200,rect,42,45,61,118
831.png,200,200,rect,35,129,141,40
832.png,200,200,rect,125,10,43,188
833.png,200,200,rect,19,78,88,82
834.png,200,200,rect,50,4,46,122
835.png,200,200,rect,61,165,175,117
836.png,200,200,rect,7,86,149,74
837.png,200,200,rect,115,60,127,132
838.png,200,200,rect,145,67,89,196
839.png,200,200,rect,29,155,184,50
840.png,200,200,rect,2,120,152,52
841.png,200,200,rect,24,120,121,88
842.png,200,200,rect,71,95,161,145
843.png,200,200,rect,144,26,93,199
844.png,200,200,rect,133,122,162,138
845.png,200,200,rect,76,42,77,105
846.png,200,200,rect,46,120,198,118
847.png,200,200,rect,39,126,168,62
848.png,200,200,rect,34,175,199,109
849.png,200,200,rect,63,35,97,106
850.png,200,200,rect,9,6,47,14
851.png,200,200,rect,15,72,98,89
852.png,200,200,rect,85,39,80,109
853.png,200,200,rect,30,72,103,52
854.png,200,200,rect,130,121,161,177
855.png,200,200,rect,70,132,178,79
856.png,200,200,rect,69,14,17,70
857.png,200,200,rect,87,48,79,159
858.png,200,200,rect,124,16,89,158
859.png,200,200,rect,87,85,115,143
860.png,200,200,rect,81,108,155,156
861.png,200,200,rect,65,75,145,119
862.png,200,200,rect,149,75,87,193
863.png,200,200,rect,23,56,77,87
864.png,200,200,rect,60,82,144,136
865.png,200,200,rect,64,192,196,89
866.png,200,200,rect,71,95,116,147
867.png,200,200,rect,99,50,84,134
868.png,200,200,rect,1,70,78,37
869.png,200,200,rect,85,17,78,152
870.png,200,200,rect,118,95,144,196
871.png,200,200,rect,36,135,161,47
872.png,200,200,rect,8,89,104,52
873.png,200,200,rect,66,48,114,69
874.png,200,200,rect,169,116,173,172
875.png,200,200,rect,80,25,69,150
876.png,200,200,rect,48,75,126,119
877.png,200,200,rect,142,152,195,170
878.png,200,200,rect,146,102,162,195
879.png,200,200,rect,121,43,122,190
880.png,200,200,rect,107,63,136,137
881.png,200,200,rect,49,76,154,51
882.png,200,200,rect,148,58,102,191
883.png,200,200,rect,36,124,160,47
884.png,200,200,rect,122,110,148,160
885.png,200,200,rect,81,43,87,99
886.png,200,200,rect,118,10,46,143
887.png,200,200,rect,40,20,97,78
888.png,200,200,rect,94,63,119,152
889.png,200,200,rect,103,38,67,148
890.png,200,200,rect,88,65,131,125
891.png,200,200,rect,10,79,94,71
892.png,200,200,rect,44,138,159,80
893.png,200,200,rect,20,79,112,58
894.png,200,200,rect,108,27,72,129
895.png,200,200,rect,21,84,110,51
896.png,200,200,rect,106,94,129,150
897.png,200,200,rect,40,22,37,78
898.png,200,200,rect,20,136,199,66
899.png,200,200,rect,37,78,134,109
900.png,200,200,rect,135,142,166,153
901.png,200,200,rect,121,144,166,152
902.png,200,200,rect,58,94,157,97
903.png,200,200,rect,112,35,57,124
904.png,200,200,rect,76,70,128,151
905.png,200,200,rect,125,74,136,198
906.png,200,200,rect,144,23,68,182
907.png,200,200,rect,109,19,76,161
908.png,200,200,rect,78,141,172,93
909.png,200,200,rect,13,63,119,57
910.png,200,200,rect,1,188,197,51
911.png,200,200,rect,76,149,191,96
912.png,200,200,rect,39,137,176,45
913.png,200,200,rect,10,84,85,44
914.png,200,200,rect,173,111,114,184
915.png,200,200,rect,114,67,89,188
916.png,200,200,rect,106,156,176,165
917.png,200,200,rect,110,99,141,150
918.png,200,200,rect,169,140,154,198
919.png,200,200,rect,152,70,120,175
920.png,200,200,rect,35,23,37,78
921.png,200,200,rect,3,108,130,27
922.png,200,200,rect,8,61,94,29
923.png,200,200,rect,72,56,57,150
924.png,200,200,rect,149,152,155,195
925.png,200,200,rect,39,104,154,41
926.png,200,200,rect,14,149,191,76
927.png,200,200,rect,144,143,153,171
928.png,200,200,rect,68,177,197,126
929.png,200,200,rect,73,122,125,83
930.png,200,200,rect,74,65,106,98
931.png,200,200,rect,43,20,68,100
932.png,200,200,rect,156,93,107,166
933.png,200,200,rect,116,93,95,182
934.png,200,200,rect,133,73,83,155
935.png,200,200,rect,32,119,176,89
936.png,200,200,rect,22,157,188,88
937.png,200,200,rect,155,74,132,169
938.png,200,200,rect,164,135,179,184
939.png,200,200,rect,64,79,124,93
940.png,200,200,rect,7,55,105,52
941.png,200,200,rect,139,20,54,170
942.png,200,200,rect,124,34,89,136
943.png,200,200,rect,90,71,91,128
944.png,200,200,rect,43,41,92,82
945.png,200,200,rect,90,152,178,146
946.png,200,200,rect,122,123,172,189
947.png,200,200,rect,82,81,145,113
948.png,200,200,rect,113,161,171,115
949.png,200,200,rect,37,67,118,103
950.png,200,200,rect,4,34,77,6
951.png,200,200,rect,106,67,72,185
952.png,200,200,rect,152,19,40,190
953.png,200,200,rect,100,151,195,160
954.png,200,200,rect,73,85,88,143
955.png,200,200,rect,4,56,84,31
956.png,200,200,rect,74,52,99,131
957.png,200,200,rect,76,92,106,149
958.png,200,200,rect,193,13,63,198
959.png,200,200,rect,40,48,72,101
960.png,200,200,rect,89,54,117,129
961.png,200,200,rect,33,76,134,67
962.png,200,200,rect,112,43,103,116
963.png,200,200,rect,111,135,151,172
964.png,200,200,rect,25,30,106,85
965.png,200,200,rect,108,95,107,163
966.png,200,200,rect,152,88,110,199
967.png,200,200,rect,0,159,181,60
968.png,200,200,rect,64,101,162,123
969.png,200,200,rect,117,106,154,147
970.png,200,200,rect,65,40,110,71
971.png,200,200,rect,0,87,160,63
972.png,200,200,rect,146,75,151,153
973.png,200,200,rect,132,92,126,162
974.png,200,200,rect,98,86,94,123
975.png,200,200,rect,31,107,121,104
976.png,200,200,rect,153,85,147,167
977.png,200,200,rect,60,36,104,132
978.png,200,200,rect,74,126,161,117
979.png,200,200,rect,90,7,51,139
980.png,200,200,rect,67,75,123,95
981.png,200,200,rect,68,135,187,121
982.png,200,200,rect,85,73,126,101
983.png,200,200,rect,0,128,192,54
984.png,200,200,rect,100,158,163,117
985.png,200,200,rect,146,142,143,164
986.png,200,200,rect,94,127,195,148
987.png,200,200,rect,41,90,127,71
988.png,200,200,rect,129,148,167,181
989.png,200,200,rect,20,105,183,93
990.png,200,200,rect,130,105,113,175
991.png,200,200,rect,78,108,181,112
992.png,200,200,rect,126,94,142,160
993.png,200,200,rect,34,156,192,52
994.png,200,200,rect,110,10,27,175
995.png,200,200,rect,49,21,100,79
996.png,200,200,rect,40,88,143,87
997.png,200,200,rect,29,23,97,96
998.png,200,200,rect,118,156,171,171
999.png,200,200,rect,34,133,148,51
1000.png,200,200,rect,65,58,111,94
1001.png,200,200,rect,106,58,115,172
1002.png,200,200,rect,2,54,132,64
1003.png,200,200,rect,45,145,197,113
1004.png,200,200,rect,110,112,170,112
1005.png,200,200,rect,91,74,139,131
1006.png,200,200,rect,115,21,60,132
1007.png,200,200,rect,119,78,157,126
1008.png,200,200,rect,133,69,123,149
1009.png,200,200,rect,19,62,84,94
1010.png,200,200,rect,69,41,44,93
1011.png,200,200,rect,136,19,93,192
1012.png,200,200,rect,24,98,163,69
1013.png,200,200,rect,125,107,146,191
1014.png,200,200,rect,43,140,172,71
1015.png,200,200,rect,61,132,186,122
1016.png,200,200,rect,115,51,114,184
1017.png,200,200,rect,49,142,180,79
1018.png,200,200,rect,146,45,96,198
1019.png,200,200,rect,41,82,100,88
1020.png,200,200,rect,33,51,67,97
1021.png,200,200,rect,67,123,175,145
1022.png,200,200,rect,104,72,143,183
1023.png,200,200,rect,132,117,133,174
1024.png,200,200,rect,42,14,67,82
1025.png,200,200,rect,54,104,138,87
1026.png,200,200,rect,30,122,129,86
1027.png,200,200,rect,46,63,125,51
1028.png,200,200,rect,142,46,56,156
1029.png,200,200,rect,49,180,193,88
1030.png,200,200,rect,45,40,73,84
1031.png,200,200,rect,70,124,174,91
1032.png,200,200,rect,119,85,150,186
1033.png,200,200,rect,147,37,105,160
1034.png,200,200,rect,43,108,160,51
1035.png,200,200,rect,51,145,193,116
1036.png,200,200,rect,81,119,165,159
1037.png,200,200,rect,7,178,189,29
1038.png,200,200,rect,181,115,161,184
1039.png,200,200,rect,56,41,107,120
1040.png,200,200,rect,152,43,109,169
1041.png,200,200,rect,101,49,125,174
1042.png,200,200,rect,70,11,45,144
1043.png,200,200,rect,57,73,125,98
1044.png,200,200,rect,86,79,149,99
1045.png,200,200,rect,4,4,20,19
1046.png,200,200,rect,31,89,160,35
1047.png,200,200,rect,49,105,135,122
1048.png,200,200,rect,90,13,43,140
1049.png,200,200,rect,102,46,113,162
1050.png,200,200,rect,154,78,152,175
1051.png,200,200,rect,68,57,131,127
1052.png,200,200,rect,151,101,172,197
1053.png,200,200,rect,69,47,69,140
1054.png,200,200,rect,87,42,110,123
1055.png,200,200,rect,28,107,119,83
1056.png,200,200,rect,35,105,179,89
1057.png,200,200,rect,32,107,163,96
1058.png,200,200,rect,60,74,94,80
1059.png,200,200,rect,127,52,102,183
1060.png,200,200,rect,64,108,186,129
1061.png,200,200,rect,15,181,197,83
1062.png,200,200,rect,9,31,90,53
1063.png,200,200,rect,34,49,99,92
1064.png,200,200,rect,30,67,129,72
1065.png,200,200,rect,137,93,162,175
1066.png,200,200,rect,106,145,166,175
1067.png,200,200,rect,95,96,98,138
1068.png,200,200,rect,13,10,31,71
1069.png,200,200,rect,83,137,182,159
1070.png,200,200,rect,122,77,156,163
1071.png,200,200,rect,48,94,121,101
1072.png,200,200,rect,52,67,133,104
1073.png,200,200,rect,78,31,58,113
1074.png,200,200,rect,30,106,111,50
1075.png,200,200,rect,118,103,179,136
1076.png,200,200,rect,43,11,90,69
1077.png,200,200,rect,62,119,195,123
1078.png,200,200,rect,68,162,186,78
1079.png,200,200,rect,123,119,185,135
1080.png,200,200,rect,110,86,151,115
1081.png,200,200,rect,64,67,92,118
1082.png,200,200,rect,22,181,193,99
1083.png,200,200,rect,50,134,166,77
1084.png,200,200,rect,31,48,80,101
1085.png,200,200,rect,126,150,183,148
1086.png,200,200,rect,2,57,125,21
1087.png,200,200,rect,22,70,131,77
1088.png,200,200,rect,39,186,198,54
1089.png,200,200,rect,182,20,43,196
1090.png,200,200,rect,124,84,134,139
1091.png,200,200,rect,142,105,177,172
1092.png,200,200,rect,103,88,92,157
1093.png,200,200,rect,46,22,72,68
1094.png,200,200,rect,95,112,156,171
1095.png,200,200,rect,120,39,90,178
1096.png,200,200,rect,101,103,106,173
1097.png,200,200,rect,162,49,109,186
1098.png,200,200,rect,42,8,77,111
1099.png,200,200,rect,120,45,103,129
1100.png,200,200,rect,115,117,134,133
1101.png,200,200,rect,18,22,46,71
1102.png,200,200,rect,54,55,57,98
1103.png,200,200,rect,162,123,153,197
1104.png,200,200,rect,38,115,122,83
1105.png,200,200,rect,117,22,33,176
1106.png,200,200,rect,187,99,126,191
1107.png,200,200,rect,97,39,44,164
1108.png,200,200,rect,104,6,74,107
1109.png,200,200,rect,115,5,30,176
1110.png,200,200,rect,65,4,65,82
1111.png,200,200,rect,114,138,185,154
1112.png,200,200,rect,31,75,97,38
1113.png,200,200,rect,125,0,41,197
1114.png,200,200,rect,121,17,23,168
1115.png,200,200,rect,138,39,58,194
1116.png,200,200,rect,22,75,149,32
1117.png,200,200,rect,67,22,59,84
1118.png,200,200,rect,13,58,130,30
1119.png,200,200,rect,100,54,89,172
1120.png,200,200,rect,163,144,197,177
1121.png,200,200,rect,79,41,73,146
1122.png,200,200,rect,1,155,199,4
1123.png,200,200,rect,109,55,102,156
1124.png,200,200,rect,75,4,82,115
1125.png,200,200,rect,89,129,188,162
1126.png,200,200,rect,127,115,172,135
1127.png,200,200,rect,141,125,170,171
1128.png,200,200,rect,60,83,101,129
1129.png,200,200,rect,131,107,133,188
1130.png,200,200,rect,27,120,150,72
1131.png,200,200,rect,50,37,104,51
1132.png,200,200,rect,83,12,21,91
1133.png,200,200,rect,55,29,84,77
1134.png,200,200,rect,25,131,137,60
1135.png,200,200,rect,136,54,58,151
1136.png,200,200,rect,29,99,122,73
1137.png,200,200,rect,145,119,169,169
1138.png,200,200,rect,61,99,108,97
1139.png,200,200,rect,67,42,106,74
1140.png,200,200,rect,73,123,127,137
1141.png,200,200,rect,106,145,150,126
1142.png,200,200,rect,135,115,184,147
1143.png,200,200,rect,79,24,62,130
1144.png,200,200,rect,73,125,180,113
1145.png,200,200,rect,32,125,169,41
1146.png,200,200,rect,95,78,124,168
1147.png,200,200,rect,60,27,66,84
1148.png,200,200,rect,100,5,78,135
1149.png,200,200,rect,5,155,190,15
1150.png,200,200,rect,70,121,144,124
1151.png,200,200,rect,106,105,168,111
1152.png,200,200,rect,138,138,194,186
1153.png,200,200,rect,170,148,187,195
1154.png,200,200,rect,38,3,20,104
1155.png,200,200,rect,121,9,66,152
1156.png,200,200,rect,61,84,89,128
1157.png,200,200,rect,47,68,124,115
1158.png,200,200,rect,69,148,161,140
1159.png,200,200,rect,128,61,140,193
1160.png,200,200,rect,67,146,164,83
1161.png,200,200,rect,1,43,53,77
1162.png,200,200,rect,99,98,142,174
1163.png,200,200,rect,20,48,97,61
1164.png,200,200,rect,126,72,89,183
1165.png,200,200,rect,82,44,117,100
1166.png,200,200,rect,41,95,142,115
1167.png,200,200,rect,74,107,154,142
1168.png,200,200,rect,46,119,194,110
1169.png,200,200,rect,9,110,147,32
1170.png,200,200,rect,129,10,51,163
1171.png,200,200,rect,82,101,153,92
1172.png,200,200,rect,88,102,127,154
1173.png,200,200,rect,18,25,40,39
1174.png,200,200,rect,64,38,65,133
1175.png,200,200,rect,103,89,163,150
1176.png,200,200,rect,44,63,94,92
1177.png,200,200,rect,148,55,110,194
1178.png,200,200,rect,83,148,175,119
1179.png,200,200,rect,146,99,107,167
1180.png,200,200,rect,115,167,192,187
1181.png,200,200,rect,76,110,157,150
1182.png,200,200,rect,70,79,102,104
1183.png,200,200,rect,84,74,107,136
1184.png,200,200,rect,124,90,145,142
1185.png,200,200,rect,141,141,146,174
1186.png,200,200,rect,94,113,129,118
1187.png,200,200,rect,71,53,100,78
1188.png,200,200,rect,58,104,120,131
1189.png,200,200,rect,3,59,84,77
1190.png,200,200,rect,94,39,78,118
1191.png,200,200,rect,69,114,146,93
1192.png,200,200,rect,24,53,112,45
1193.png,200,200,rect,44,22,82,70
1194.png,200,200,rect,17,103,175,62
1195.png,200,200,rect,139,21,47,193
1196.png,200,200,rect,21,82,132,100
1197.png,200,200,rect,29,52,82,80
1198.png,200,200,rect,13,53,102,17
1199.png,200,200,rect,140,114,187,146
1200.png,200,200,rect,3,28,50,55
1201.png,200,200,rect,129,106,168,136
1202.png,200,200,rect,29,30,61,61
1203.png,200,200,rect,96,75,152,161
1204.png,200,200,rect,51,24,66,112
1205.png,200,200,rect,103,76,133,121
1206.png,200,200,rect,111,9,32,165
1207.png,200,200,rect,77,92,152,119
1208.png,200,200,rect,2,7,70,49
1209.png,200,200,rect,168,89,153,178
1210.png,200,200,rect,41,130,147,112
1211.png,200,200,rect,11,29,103,52
1212.png,200,200,rect,115,117,134,122
1213.png,200,200,rect,116,12,69,183
1214.png,200,200,rect,164,43,53,176
1215.png,200,200,rect,57,35,50,89
1216.png,200,200,rect,75,114,149,150
1217.png,200,200,rect,103,64,83,136
1218.png,200,200,rect,158,121,184,177
1219.png,200,200,rect,88,119,179,137
1220.png,200,200,rect,86,144,163,123
1221.png,200,200,rect,159,44,106,185
1222.png,200,200,rect,27,88,95,47
1223.png,200,200,rect,181,30,73,198
1224.png,200,200,rect,66,152,163,104
1225.png,200,200,rect,24,159,187,82
1226.png,200,200,rect,6,65,140,76
1227.png,200,200,rect,60,148,182,136
1228.png,200,200,rect,146,143,171,179
1229.png,200,200,rect,42,145,197,52
1230.png,200,200,rect,2,59,81,69
1231.png,200,200,rect,124,110,146,183
1232.png,200,200,rect,103,157,184,158
1233.png,200,200,rect,3,27,36,62
1234.png,200,200,rect,119,106,113,131
1235.png,200,200,rect,45,93,154,112
1236.png,200,200,rect,56,90,152,129
1237.png,200,200,rect,97,40,118,131
1238.png,200,200,rect,68,6,26,71
1239.png,200,200,rect,185,71,126,186
1240.png,200,200,rect,43,17,61,73
1241.png,200,200,rect,13,105,107,68
1242.png,200,200,rect,53,44,65,81
1243.png,200,200,rect,91,27,79,161
1244.png,200,200,rect,34,96,111,111
1245.png,200,200,rect,61,136,156,80
1246.png,200,200,rect,83,3,70,153
1247.png,200,200,rect,108,25,84,180
1248.png,200,200,rect,109,130,154,116
1249.png,200,200,rect,165,69,113,168
1250.png,200,200,rect,71,32,95,81
1251.png,200,200,rect,22,158,194,64
1252.png,200,200,rect,98,1,40,116
1253.png,200,200,rect,6,114,129,83
1254.png,200,200,rect,19,58,98,84
1255.png,200,200,rect,55,45,113,109
1256.png,200,200,rect,52,52,61,90
1257.png,200,200,rect,138,101,150,174
1258.png,200,200,rect,167,72,112,183
1259.png,200,200,rect,44,29,52,79
1260.png,200,200,rect,115,156,192,186
1261.png,200,200,rect,45,89,161,83
1262.png,200,200,rect,28,23,43,73
1263.png,200,200,rect,52,109,168,57
1264.png,200,200,rect,176,97,124,184
1265.png,200,200,rect,38,63,99,81
1266.png,200,200,rect,72,70,148,74
1267.png,200,200,rect,129,96,124,159
1268.png,200,200,rect,94,149,161,141
1269.png,200,200,rect,63,45,95,100
1270.png,200,200,rect,147,109,174,166
1271.png,200,200,rect,144,144,146,187
1272.png,200,200,rect,40,6,7,98
1273.png,200,200,rect,113,72,87,186
1274.png,200,200,rect,16,156,161,36
1275.png,200,200,rect,137,110,124,189
1276.png,200,200,rect,63,18,94,113
1277.png,200,200,rect,83,27,59,142
1278.png,200,200,rect,82,17,37,140
1279.png,200,200,rect,65,142,150,80
1280.png,200,200,rect,168,22,99,170
1281.png,200,200,rect,131,103,120,182
1282.png,200,200,rect,41,145,172,95
1283.png,200,200,rect,63,98,174,124
